二商社,1345,1345,8000,名詞,一般,*,*,*,*,二商社,ニショウシャ,ニショウシャ,3/4,*,に[しヨう]しヤ
二証書,1345,1345,8000,名詞,一般,*,*,*,*,二証書,ニショウショ,ニショウショ,0/4,*,に[しヨうしヨ
煮少々,1345,1345,8000,名詞,一般,*,*,*,*,煮少々,ニショウショウ,ニショウショウ,4/5,*,に[しヨうし]ヨう
二相背,1345,1345,8000,名詞,一般,*,*,*,*,二相背,ニショウセ,ニショウセ,1/4,*,に[しヨ]うせ
二小生,1345,1345,8000,名詞,一般,*,*,*,*,二小生,ニショウセイ,ニショウセイ,0/5,*,に[しヨうせい
二相成,1345,1345,8000,名詞,一般,*,*,*,*,二相成,ニショウセイ,ニショウセイ,3/5,*,に[しヨう]せい
二小説,1345,1345,8000,名詞,一般,*,*,*,*,二小説,ニショウセツ,ニショウセツ,3/5,*,に[しヨう]せつ
二相達,1345,1345,8000,名詞,一般,*,*,*,*,二相達,ニショウタチ,ニショウタチ,3/5,*,に[しヨう]たち
二消長,1345,1345,8000,名詞,一般,*,*,*,*,二消長,ニショウチョウ,ニショウチョウ,4/5,*,に[しヨうち]ヨう
二少年,1345,1345,8000,名詞,一般,*,*,*,*,二少年,ニショウネン,ニショウネン,3/5,*,に[しヨう]ねん
二声符,1345,1345,8000,名詞,一般,*,*,*,*,二声符,ニショウフ,ニショウフ,1/4,*,に[しヨ]うふ
二勝負,1345,1345,8000,名詞,一般,*,*,*,*,二勝負,ニショウブ,ニショウブ,1/4,*,に[しヨ]うぶ
二相流,1345,1345,8000,名詞,一般,*,*,*,*,二相流,ニショウリュウ,ニショウリュウ,4/5,*,に[しヨうり]ユう
二症例,1345,1345,8000,名詞,一般,*,*,*,*,二症例,ニショウレイ,ニショウレイ,3/5,*,に[しヨう]れい
二職員,1345,1345,8000,名詞,一般,*,*,*,*,二職員,ニショクイン,ニショクイン,3/5,*,に[しヨく]いん
二食型,1345,1345,8000,名詞,一般,*,*,*,*,二食型,ニショクガタ,ニショクガタ,0/5,*,に[しヨくがた
二食事,1345,1345,8000,名詞,一般,*,*,*,*,二食事,ニショクジ,ニショクジ,0/4,*,に[しヨくじ
二色性,1345,1345,8000,名詞,一般,*,*,*,*,二色性,ニショクセイ,ニショクセイ,0/5,*,に[しヨくせい
二色側,1345,1345,8000,名詞,一般,*,*,*,*,二色側,ニショクソバ,ニショクソバ,3/5,*,に[しヨく]そば
二色共,1345,1345,8000,名詞,一般,*,*,*,*,二色共,ニショクトモ,ニショクトモ,3/5,*,に[しヨく]とも
二埴土,1345,1345,8000,名詞,一般,*,*,*,*,二埴土,ニショクド,ニショクド,1/4,*,に[しヨ]くど
二職場,1345,1345,8000,名詞,一般,*,*,*,*,二職場,ニショクバ,ニショクバ,1/4,*,に[しヨ]くば
二植物,1345,1345,8000,名詞,一般,*,*,*,*,二植物,ニショクブツ,ニショクブツ,0/5,*,に[しヨくぶつ
二職務,1345,1345,8000,名詞,一般,*,*,*,*,二職務,ニショクム,ニショクム,1/4,*,に[しヨ]くむ
二色毛,1345,1345,8000,名詞,一般,*,*,*,*,二色毛,ニショクモウ,ニショクモウ,3/5,*,に[しヨく]もう
二色木,1345,1345,8000,名詞,一般,*,*,*,*,二色木,ニショクモク,ニショクモク,3/5,*,に[しヨく]もく
二職由,1345,1345,8000,名詞,一般,*,*,*,*,二職由,ニショクユウ,ニショクユウ,3/5,*,に[しヨく]ゆう
二食用,1345,1345,8000,名詞,一般,*,*,*,*,二食用,ニショクヨウ,ニショクヨウ,0/5,*,に[しヨくよう
二食糧,1345,1345,8000,名詞,一般,*,*,*,*,二食糧,ニショクリョウ,ニショクリョウ,4/5,*,に[しヨくり]ヨう
二食客,1345,1345,8000,名詞,一般,*,*,*,*,二食客,ニショッカク,ニショッカク,1/5,*,に[しヨ]っかく
二所得,1345,1345,8000,名詞,一般,*,*,*,*,二所得,ニショトク,ニショトク,1/4,*,に[しヨ]とく
二署名,1345,1345,8000,名詞,一般,*,*,*,*,二署名,ニショメイ,ニショメイ,1/4,*,に[しヨ]めい
西洋刀,1345,1345,8000,名詞,一般,*,*,*,*,西洋刀,ニシヨウトウ,ニシヨウトウ,4/6,*,に[しよう]とう
西洋梨,1345,1345,8000,名詞,一般,*,*,*,*,西洋梨,ニシヨウナシ,ニシヨウナシ,4/6,*,に[しよう]なし
西横綱,1345,1345,8000,名詞,一般,*,*,*,*,西横綱,ニシヨコヅナ,ニシヨコヅナ,4/6,*,に[しよこ]づな
西横堀,1350,1350,8000,名詞,固有名詞,人名,姓,*,*,西横堀,ニシヨコボリ,ニシヨコボリ,4/6,*,に[しよこ]ぼり
西吉野,1353,1353,8000,名詞,固有名詞,地域,一般,*,*,西吉野,ニシヨシノ,ニシヨシノ,3/5,*,に[しよ]しの
西来院,1345,1345,8000,名詞,一般,*,*,*,*,西来院,ニシライイン,ニシライイン,4/6,*,に[しらい]いん
西羅家,1345,1345,8000,名詞,一般,*,*,*,*,西羅家,ニシラカ,ニシラカ,0/4,*,に[しらか
西羅金,1345,1345,8000,名詞,一般,*,*,*,*,西羅金,ニシラキン,ニシラキン,3/5,*,に[しら]きん
荷尻軽,1345,1345,8000,名詞,一般,*,*,*,*,荷尻軽,ニシリガル,ニシリガル,3/5,*,に[しり]がる
西両国,1345,1345,8000,名詞,一般,*,*,*,*,西両国,ニシリョウコク,ニシリョウコク,4/6,*,に[しりヨう]こく
西楼棚,1345,1345,8000,名詞,一般,*,*,*,*,西楼棚,ニシロウタナ,ニシロウタナ,4/6,*,に[しろう]たな
西六条,1353,1353,8000,名詞,固有名詞,地域,一般,*,*,西六条,ニシロクジョウ,ニシロクジョウ,4/6,*,に[しろくじ]ヨう
西路地,1345,1345,8000,名詞,一般,*,*,*,*,西路地,ニシロジ,ニシロジ,2/4,*,に[し]ろじ
西和賀,1353,1353,8000,名詞,固有名詞,地域,一般,*,*,西和賀,ニシワガ,ニシワガ,0/4,*,に[しわが
西脇町,1353,1353,8000,名詞,固有名詞,地域,一般,*,*,西脇町,ニシワキチョウ,ニシワキチョウ,4/6,*,に[しわきち]ヨう
西脇編,1345,1345,8000,名詞,一般,*,*,*,*,西脇編,ニシワキヘン,ニシワキヘン,4/6,*,に[しわき]へん
二神域,1345,1345,8000,名詞,一般,*,*,*,*,二神域,ニシンイキ,ニシンイキ,3/5,*,に[しん]いき
鰊移出,1345,1345,8000,名詞,一般,*,*,*,*,鰊移出,ニシンイシュツ,ニシンイシュツ,4/6,*,に[しんいし]ユつ
二信金,1345,1345,8000,名詞,一般,*,*,*,*,二信金,ニシンキン,ニシンキン,3/5,*,に[しん]きん
鰊漁業,1345,1345,8000,名詞,一般,*,*,*,*,鰊漁業,ニシンギョギョウ,ニシンギョギョウ,5/6,*,に[しんぎヨぎ]ヨう
二寝具,1345,1345,8000,名詞,一般,*,*,*,*,二寝具,ニシング,ニシング,2/4,*,に[し]んぐ
二申告,1345,1345,8000,名詞,一般,*,*,*,*,二申告,ニシンコク,ニシンコク,3/5,*,に[しん]こく
鰊御飯,1345,1345,8000,名詞,一般,*,*,*,*,鰊御飯,ニシンゴハン,ニシンゴハン,4/6,*,に[しんご]はん
二寝室,1345,1345,8000,名詞,一般,*,*,*,*,二寝室,ニシンシツ,ニシンシツ,3/5,*,に[しん]しつ
二信心,1345,1345,8000,名詞,一般,*,*,*,*,二信心,ニシンジン,ニシンジン,3/5,*,に[しん]じん
二新人,1345,1345,8000,名詞,一般,*,*,*,*,二新人,ニシンジン,ニシンジン,3/5,*,に[しん]じん
鰊寿司,1345,1345,8000,名詞,一般,*,*,*,*,鰊寿司,ニシンズシ,ニシンズシ,0/5,*,に[しんずし
二真相,1345,1345,8000,名詞,一般,*,*,*,*,二真相,ニシンソウ,ニシンソウ,3/5,*,に[しん]そう
二神孫,1345,1345,8000,名詞,一般,*,*,*,*,二神孫,ニシンソン,ニシンソン,3/5,*,に[しん]そん
二真鍮,1345,1345,8000,名詞,一般,*,*,*,*,二真鍮,ニシンチュウ,ニシンチュウ,3/5,*,に[しんち]ユう
二神道,1345,1345,8000,名詞,一般,*,*,*,*,二神道,ニシントウ,ニシントウ,3/5,*,に[しん]とう
二心殿,1345,1345,8000,名詞,一般,*,*,*,*,二心殿,ニシンドノ,ニシンドノ,3/5,*,に[しん]どの
鰊番屋,1345,1345,8000,名詞,一般,*,*,*,*,鰊番屋,ニシンバンヤ,ニシンバンヤ,4/6,*,に[しんば]んや
二心拍,1345,1345,8000,名詞,一般,*,*,*,*,二心拍,ニシンパク,ニシンパク,3/5,*,に[しん]ぱく
二新法,1345,1345,8000,名詞,一般,*,*,*,*,二新法,ニシンポウ,ニシンポウ,3/5,*,に[しん]ぽう
二審目,1345,1345,8000,名詞,一般,*,*,*,*,二審目,ニシンメ,ニシンメ,0/4,*,に[しんめ
二神名,1345,1345,8000,名詞,一般,*,*,*,*,二神名,ニシンメイ,ニシンメイ,3/5,*,に[しん]めい
鰊料理,1345,1345,8000,名詞,一般,*,*,*,*,鰊料理,ニシンリョウリ,ニシンリョウリ,3/6,*,に[しんりヨ]うり
二次圧,1345,1345,8000,名詞,一般,*,*,*,*,二次圧,ニジアツ,ニジアツ,2/4,*,に[じ]あつ
虹色柄,1345,1345,8000,名詞,一般,*,*,*,*,虹色柄,ニジイロガラ,ニジイロガラ,0/6,*,に[じいろがら
虹色菫,1345,1345,8000,名詞,一般,*,*,*,*,虹色菫,ニジイロスミレ,ニジイロスミレ,5/7,*,に[じいろす]みれ
虹色空,1345,1345,8000,名詞,一般,*,*,*,*,虹色空,ニジイロソラ,ニジイロソラ,0/6,*,に[じいろそら
二児歌,1345,1345,8000,名詞,一般,*,*,*,*,二児歌,ニジカ,ニジカ,0/3,*,に[じか
二直組,1345,1345,8000,名詞,一般,*,*,*,*,二直組,ニジカグミ,ニジカグミ,0/5,*,に[じかぐみ
虹画像,1345,1345,8000,名詞,一般,*,*,*,*,虹画像,ニジガゾウ,ニジガゾウ,3/5,*,に[じが]ぞう
二時給,1345,1345,8000,名詞,一般,*,*,*,*,二時給,ニジキュウ,ニジキュウ,2/4,*,に[じき]ユう
二事件,1345,1345,8000,名詞,一般,*,*,*,*,二事件,ニジケン,ニジケン,2/4,*,に[じ]けん
二時限,1345,1345,8000,名詞,一般,*,*,*,*,二時限,ニジゲン,ニジゲン,2/4,*,に[じ]げん
虹個丘,1345,1345,8000,名詞,一般,*,*,*,*,虹個丘,ニジコキュウ,ニジコキュウ,3/5,*,に[じこき]ユう
二地獄,1345,1345,8000,名詞,一般,*,*,*,*,二地獄,ニジゴク,ニジゴク,2/4,*,に[じ]ごく
虹芝寮,1353,1353,8000,名詞,固有名詞,地域,一般,*,*,虹芝寮,ニジシバリョウ,ニジシバリョウ,4/6,*,に[じしばり]ヨう
虹芝寮,1345,1345,8000,名詞,一般,*,*,*,*,虹芝寮,ニジシバリョウ,ニジシバリョウ,4/6,*,に[じしばり]ヨう
二次車,1345,1345,8000,名詞,一般,*,*,*,*,二次車,ニジシャ,ニジシャ,0/3,*,に[じしヤ
二時所,1345,1345,8000,名詞,一般,*,*,*,*,二時所,ニジショ,ニジショ,0/3,*,に[じしヨ
二次職,1345,1345,8000,名詞,一般,*,*,*,*,二次職,ニジショク,ニジショク,2/4,*,に[じし]ヨく
二事前,1345,1345,8000,名詞,一般,*,*,*,*,二事前,ニジゼン,ニジゼン,2/4,*,に[じ]ぜん
二事態,1345,1345,8000,名詞,一般,*,*,*,*,二事態,ニジタイ,ニジタイ,2/4,*,に[じ]たい
二自体,1345,1345,8000,名詞,一般,*,*,*,*,二自体,ニジタイ,ニジタイ,2/4,*,に[じ]たい
二自宅,1345,1345,8000,名詞,一般,*,*,*,*,二自宅,ニジタク,ニジタク,2/4,*,に[じ]たく
二実家,1345,1345,8000,名詞,一般,*,*,*,*,二実家,ニジッカ,ニジッカ,1/4,*,に[じ]っか
二十曲,1345,1345,8000,名詞,一般,*,*,*,*,二十曲,ニジッキョク,ニジッキョク,3/5,*,に[じっき]ヨく
二十冊,1345,1345,8000,名詞,一般,*,*,*,*,二十冊,ニジッサツ,ニジッサツ,1/5,*,に[じ]っさつ
二実習,1345,1345,8000,名詞,一般,*,*,*,*,二実習,ニジッシュウ,ニジッシュウ,3/5,*,に[じっし]ユう
二十箱,1345,1345,8000,名詞,一般,*,*,*,*,二十箱,ニジッパコ,ニジッパコ,1/5,*,に[じ]っぱこ
二時灯,1345,1345,8000,名詞,一般,*,*,*,*,二時灯,ニジトウ,ニジトウ,2/4,*,に[じ]とう
二時共,1345,1345,8000,名詞,一般,*,*,*,*,二時共,ニジトモ,ニジトモ,2/4,*,に[じ]とも
虹之助,1351,1351,8000,名詞,固有名詞,人名,名,*,*,虹之助,ニジノスケ,ニジノスケ,0/5,*,に[じのすけ
二時発,1345,1345,8000,名詞,一般,*,*,*,*,二時発,ニジハツ,ニジハツ,2/4,*,に[じ]はつ
二地盤,1345,1345,8000,名詞,一般,*,*,*,*,二地盤,ニジバン,ニジバン,2/4,*,に[じ]ばん
虹風紋,1345,1345,8000,名詞,一般,*,*,*,*,虹風紋,ニジフウモン,ニジフウモン,4/6,*,に[じふう]もん
二時分,1345,1345,8000,名詞,一般,*,*,*,*,二時分,ニジブン,ニジブン,2/4,*,に[じ]ぶん
虹併載,1345,1345,8000,名詞,一般,*,*,*,*,虹併載,ニジヘイサイ,ニジヘイサイ,4/6,*,に[じへい]さい
二次防,1345,1345,8000,名詞,一般,*,*,*,*,二次防,ニジボウ,ニジボウ,2/4,*,に[じ]ぼう
虹鱒事,1345,1345,8000,名詞,一般,*,*,*,*,虹鱒事,ニジマスコト,ニジマスコト,4/6,*,に[じます]こと
虹鱒灯,1345,1345,8000,名詞,一般,*,*,*,*,虹鱒灯,ニジマスヒ,ニジマスヒ,0/5,*,に[じますひ
二事務,1345,1345,8000,名詞,一般,*,*,*,*,二事務,ニジム,ニジム,0/3,*,に[じむ
二十穴,1345,1345,8000,名詞,一般,*,*,*,*,二十穴,ニジュウアナ,ニジュウアナ,0/5,*,に[じユうあな
二十彩,1351,1351,8000,名詞,固有名詞,人名,名,*,*,二十彩,ニジュウアヤ,ニジュウアヤ,0/5,*,に[じユうあや
二重円,1345,1345,8000,名詞,一般,*,*,*,*,二重円,ニジュウエン,ニジュウエン,0/5,*,に[じユうえん
二重檻,1345,1345,8000,名詞,一般,*,*,*,*,二重檻,ニジュウオリ,ニジュウオリ,0/5,*,に[じユうおり
二十音,1345,1345,8000,名詞,一般,*,*,*,*,二十音,ニジュウオン,ニジュウオン,0/5,*,に[じユうおん
二十女,1345,1345,8000,名詞,一般,*,*,*,*,二十女,ニジュウオンナ,ニジュウオンナ,4/6,*,に[じユうお]んな
二十歌,1345,1345,8000,名詞,一般,*,*,*,*,二十歌,ニジュウカ,ニジュウカ,1/4,*,に[じユ]うか
二十館,1345,1345,8000,名詞,一般,*,*,*,*,二十館,ニジュウカン,ニジュウカン,0/5,*,に[じユうかん
二重蓋,1345,1345,8000,名詞,一般,*,*,*,*,二重蓋,ニジュウガイ,ニジュウガイ,0/5,*,に[じユうがい
二十丸,1345,1345,8000,名詞,一般,*,*,*,*,二十丸,ニジュウガン,ニジュウガン,0/5,*,に[じユうがん
二十級,1345,1345,8000,名詞,一般,*,*,*,*,二十級,ニジュウキュウ,ニジュウキュウ,4/5,*,に[じユうき]ユう
二住居,1345,1345,8000,名詞,一般,*,*,*,*,二住居,ニジュウキョ,ニジュウキョ,0/4,*,に[じユうき]ヨ
二十禁,1345,1345,8000,名詞,一般,*,*,*,*,二十禁,ニジュウキン,ニジュウキン,0/5,*,に[じユうきん
二十金,1345,1345,8000,名詞,一般,*,*,*,*,二十金,ニジュウキン,ニジュウキン,0/5,*,に[じユうきん
二十区,1348,1348,8000,名詞,固有名詞,一般,*,*,*,二十区,ニジュウク,ニジュウク,1/4,*,に[じユ]うく
二十区,1353,1353,8000,名詞,固有名詞,地域,一般,*,*,二十区,ニジュウク,ニジュウク,1/4,*,に[じユ]うく
二十句,1345,1345,8000,名詞,一般,*,*,*,*,二十句,ニジュウク,ニジュウク,1/4,*,に[じユ]うく
二重苦,1345,1345,8000,名詞,一般,*,*,*,*,二重苦,ニジュウク,ニジュウク,1/4,*,に[じユ]うく
二重鎖,1345,1345,8000,名詞,一般,*,*,*,*,二重鎖,ニジュウクサリ,ニジュウクサリ,4/6,*,に[じユうく]さり
二十櫛,1345,1345,8000,名詞,一般,*,*,*,*,二十櫛,ニジュウクシ,ニジュウクシ,0/5,*,に[じユうくし
二重管,1345,1345,8000,名詞,一般,*,*,*,*,二重管,ニジュウクダ,ニジュウクダ,0/5,*,に[じユうくだ
二十窟,1345,1345,8000,名詞,一般,*,*,*,*,二十窟,ニジュウクツ,ニジュウクツ,0/5,*,に[じユうくつ
二十群,1345,1345,8000,名詞,一般,*,*,*,*,二十群,ニジュウグン,ニジュウグン,0/5,*,に[じユうぐん
二十郡,1345,1345,8000,名詞,一般,*,*,*,*,二十郡,ニジュウグン,ニジュウグン,0/5,*,に[じユうぐん
二重系,1345,1345,8000,名詞,一般,*,*,*,*,二重系,ニジュウケイ,ニジュウケイ,0/5,*,に[じユうけい
二十花,1345,1345,8000,名詞,一般,*,*,*,*,二十花,ニジュウゲ,ニジュウゲ,1/4,*,に[じユ]うげ
二住戸,1345,1345,8000,名詞,一般,*,*,*,*,二住戸,ニジュウコ,ニジュウコ,1/4,*,に[じユ]うこ
二十口,1345,1345,8000,名詞,一般,*,*,*,*,二十口,ニジュウコウ,ニジュウコウ,0/5,*,に[じユうこう
二十港,1345,1345,8000,名詞,一般,*,*,*,*,二十港,ニジュウコウ,ニジュウコウ,3/5,*,に[じユう]こう
二十講,1345,1345,8000,名詞,一般,*,*,*,*,二十講,ニジュウコウ,ニジュウコウ,3/5,*,に[じユう]こう
二十項,1345,1345,8000,名詞,一般,*,*,*,*,二十項,ニジュウコウ,ニジュウコウ,3/5,*,に[じユう]こう
二十頃,1345,1345,8000,名詞,一般,*,*,*,*,二十頃,ニジュウコロ,ニジュウコロ,0/5,*,に[じユうころ
二十頃,1345,1345,8000,名詞,一般,*,*,*,*,二十頃,ニジュウゴロ,ニジュウゴロ,0/5,*,に[じユうごろ
二十先,1345,1345,8000,名詞,一般,*,*,*,*,二十先,ニジュウサキ,ニジュウサキ,0/5,*,に[じユうさき
二十三,1345,1345,8000,名詞,一般,*,*,*,*,二十三,ニジュウサン,ニジュウサン,1/5,*,に[じユ]うさ]ん
二住子,1345,1345,8000,名詞,一般,*,*,*,*,二住子,ニジュウシ,ニジュウシ,1/4,*,に[じユ]うし
二十子,1345,1345,8000,名詞,一般,*,*,*,*,二十子,ニジュウシ,ニジュウシ,1/4,*,に[じユ]うし
二十市,1345,1345,8000,名詞,一般,*,*,*,*,二十市,ニジュウシ,ニジュウシ,1/4,*,に[じユ]うし
二十州,1345,1345,8000,名詞,一般,*,*,*,*,二十州,ニジュウシュウ,ニジュウシュウ,4/5,*,に[じユうし]ユう
二十書,1345,1345,8000,名詞,一般,*,*,*,*,二十書,ニジュウショ,ニジュウショ,0/4,*,に[じユうしヨ
二十省,1345,1345,8000,名詞,一般,*,*,*,*,二十省,ニジュウショウ,ニジュウショウ,4/5,*,に[じユうし]ヨう
二重賞,1345,1345,8000,名詞,一般,*,*,*,*,二重賞,ニジュウショウ,ニジュウショウ,4/5,*,に[じユうし]ヨう
二従事,1345,1345,8000,名詞,一般,*,*,*,*,二従事,ニジュウジ,ニジュウジ,1/4,*,に[じユ]うじ
二十弱,1345,1345,8000,名詞,一般,*,*,*,*,二十弱,ニジュウジャク,ニジュウジャク,4/5,*,に[じユうじ]ヤく
二重術,1345,1345,8000,名詞,一般,*,*,*,*,二重術,ニジュウジュツ,ニジュウジュツ,4/5,*,に[じユうじ]ユつ
二十女,1345,1345,8000,名詞,一般,*,*,*,*,二十女,ニジュウジョ,ニジュウジョ,0/4,*,に[じユうじ]ヨ
二十打,1345,1345,8000,名詞,一般,*,*,*,*,二十打,ニジュウダ,ニジュウダ,1/4,*,に[じユ]うだ
二十粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,二十粒,ニジュウツブ,ニジュウツブ,0/5,*,に[じユうつぶ
二十塚,1345,1345,8000,名詞,一般,*,*,*,*,二十塚,ニジュウヅカ,ニジュウヅカ,0/5,*,に[じユうづか
二重塔,1345,1345,8000,名詞,一般,*,*,*,*,二重塔,ニジュウトウ,ニジュウトウ,0/5,*,に[じユうとう
二重篤,1345,1345,8000,名詞,一般,*,*,*,*,二重篤,ニジュウトク,ニジュウトク,0/5,*,に[じユうとく
二十土,1345,1345,8000,名詞,一般,*,*,*,*,二十土,ニジュウド,ニジュウド,1/4,*,に[じユ]うど
二重度,1345,1345,8000,名詞,一般,*,*,*,*,二重度,ニジュウド,ニジュウド,1/4,*,に[じユ]うど
二十堂,1345,1345,8000,名詞,一般,*,*,*,*,二十堂,ニジュウドウ,ニジュウドウ,0/5,*,に[じユうどう
二重虹,1345,1345,8000,名詞,一般,*,*,*,*,二重虹,ニジュウニジ,ニジュウニジ,0/5,*,に[じユうにじ
二住人,1345,1345,8000,名詞,一般,*,*,*,*,二住人,ニジュウニン,ニジュウニン,0/5,*,に[じユうにん
二十敗,1345,1345,8000,名詞,一般,*,*,*,*,二十敗,ニジュウハイ,ニジュウハイ,0/5,*,に[じユうはい
二重箱,1345,1345,8000,名詞,一般,*,*,*,*,二重箱,ニジュウハコ,ニジュウハコ,0/5,*,に[じユうはこ
二重梁,1345,1345,8000,名詞,一般,*,*,*,*,二重梁,ニジュウハリ,ニジュウハリ,0/5,*,に[じユうはり
二十品,1345,1345,8000,名詞,一般,*,*,*,*,二十品,ニジュウピン,ニジュウピン,0/5,*,に[じユうぴん
二重笛,1345,1345,8000,名詞,一般,*,*,*,*,二重笛,ニジュウフエ,ニジュウフエ,0/5,*,に[じユうふえ
二重袋,1345,1345,8000,名詞,一般,*,*,*,*,二重袋,ニジュウフクロ,ニジュウフクロ,0/6,*,に[じユうふ[くろ
二十法,1345,1345,8000,名詞,一般,*,*,*,*,二十法,ニジュウホウ,ニジュウホウ,3/5,*,に[じユう]ほう
二重星,1345,1345,8000,名詞,一般,*,*,*,*,二重星,ニジュウホシ,ニジュウホシ,0/5,*,に[じユうほし
二重堀,1345,1345,8000,名詞,一般,*,*,*,*,二重堀,ニジュウボリ,ニジュウボリ,0/5,*,に[じユうぼり
二十米,1345,1345,8000,名詞,一般,*,*,*,*,二十米,ニジュウマイ,ニジュウマイ,0/5,*,に[じユうまい
二十幕,1345,1345,8000,名詞,一般,*,*,*,*,二十幕,ニジュウマク,ニジュウマク,0/5,*,に[じユうまく
二重幹,1345,1345,8000,名詞,一般,*,*,*,*,二重幹,ニジュウミキ,ニジュウミキ,0/5,*,に[じユうみき
二十砌,1345,1345,8000,名詞,一般,*,*,*,*,二十砌,ニジュウミギリ,ニジュウミギリ,4/6,*,に[じユうみ]ぎり
二重毛,1345,1345,8000,名詞,一般,*,*,*,*,二重毛,ニジュウモウ,ニジュウモウ,0/5,*,に[じユうもう
二十物,1345,1345,8000,名詞,一般,*,*,*,*,二十物,ニジュウモノ,ニジュウモノ,0/5,*,に[じユうもの
二重門,1345,1345,8000,名詞,一般,*,*,*,*,二重門,ニジュウモン,ニジュウモン,0/5,*,に[じユうもん
二十櫓,1345,1345,8000,名詞,一般,*,*,*,*,二十櫓,ニジュウヤグラ,ニジュウヤグラ,4/6,*,に[じユうや]ぐら
二十夜,1345,1345,8000,名詞,一般,*,*,*,*,二十夜,ニジュウヨル,ニジュウヨル,0/5,*,に[じユうよる
二従来,1345,1345,8000,名詞,一般,*,*,*,*,二従来,ニジュウライ,ニジュウライ,0/5,*,に[じユうらい
二十欄,1345,1345,8000,名詞,一般,*,*,*,*,二十欄,ニジュウラン,ニジュウラン,0/5,*,に[じユうらん
二十輪,1345,1345,8000,名詞,一般,*,*,*,*,二十輪,ニジュウリン,ニジュウリン,0/5,*,に[じユうりん
二十路,1345,1345,8000,名詞,一般,*,*,*,*,二十路,ニジュウロ,ニジュウロ,1/4,*,に[じユ]うろ
二十論,1345,1345,8000,名詞,一般,*,*,*,*,二十論,ニジュウロン,ニジュウロン,0/5,*,に[じユうろん
二樹種,1345,1345,8000,名詞,一般,*,*,*,*,二樹種,ニジュシュ,ニジュシュ,0/3,*,に[じユしユ
尼寿貞,1351,1351,8000,名詞,固有名詞,人名,名,*,*,尼寿貞,ニジュテイ,ニジュテイ,1/4,*,に[じユ]てい
二順位,1345,1345,8000,名詞,一般,*,*,*,*,二順位,ニジュンイ,ニジュンイ,1/4,*,に[じユ]んい
二順直,1345,1345,8000,名詞,一般,*,*,*,*,二順直,ニジュンジカ,ニジュンジカ,0/5,*,に[じユんじか
二巡分,1345,1345,8000,名詞,一般,*,*,*,*,二巡分,ニジュンブン,ニジュンブン,0/5,*,に[じユんぶん
